#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="FixedTreeModel.t:tree" spec="fixedtreeanalysis.evolution.tree.FixedTreeDistribution">
#            <tree IsLabelledNewick="true" adjustTipHeights="false" id="Tree.t:tree" newick="(((cell10:0.958554,(cell24:0.415578,cell25:0.415578):0.542975):0.324684,(((cell20:0.496492,(cell30:0.370021,cell31:0.370021):0.126471):0.161604,(((cell28:0.378434,cell29:0.378434):0.0320467,cell27:0.410481):0.0828098,(cell42:0.0864054,cell43:0.0864054):0.406885):0.164805):0.386943,((cell14:0.596228,((((cell46:0.0280085,cell47:0.0280085):0.0315651,cell45:0.0595737):0.142995,cell37:0.202569):0.309033,(cell48:0.00867477,cell49:0.00867477):0.502927):0.0846262):0.386718,(cell16:0.552171,(cell38:0.181957,(cell40:0.110027,cell41:0.110027):0.0719293):0.370214):0.430776):0.0620923):0.238199):0.260071,((cell34:0.243156,cell35:0.243156):0.0518408,cell33:0.294997):1.24831):0.358142" spec="fixedtreeanalysis.evolution.tree.FixedTree">
#                <taxonset id="TaxonSet.1" spec="beast.base.evolution.alignment.TaxonSet">
#                    <taxon id="cell10" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell24" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell25" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell20" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell30" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell31" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell28" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell29" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell27" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell42" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell43" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell14" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell46" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell47" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell45" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell37" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell48" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell49" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell16" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell38" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell40" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell41" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell34" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell35" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell33" spec="beast.base.evolution.alignment.Taxon"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="nonZeroRatePrior.s:tissue" name="distribution">
#            <x id="nonZeroRates.s:tissue" spec="beast.base.evolution.Sum">
#                <arg dimension="2" id="rateIndicator.s:tissue" spec="beast.base.inference.parameter.BooleanParameter">true</arg>
#            </x>
#            <distr id="Poisson.0" offset="2.0" spec="beast.base.inference.distribution.Poisson">
#                <parameter estimate="false" id="RealParameter.10" name="lambda" spec="beast.base.inference.parameter.RealParameter">0.693</parameter>
#            </distr>
#        </prior>
#        <prior id="relativeGeoRatesPrior.s:tissue" name="distribution">
#            <parameter dimension="2" id="relativeGeoRates.s:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="geoclockPrior.c:tissue" name="distribution">
#            <parameter id="traitClockRate.c:tissue" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sim1_true" id="treeLikelihood.sim1_true" spec="fixedtreeanalysis.evolution.likelihood.FixedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="FixedSiteModel.s:sim1_true" spec="fixedtreeanalysis.evolution.sitemodel.FixedSiteModel">
#                <parameter estimate="false" id="RealParameter.0" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <substModel id="JC69.s:sim1_true" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="FixedClock.c:sim1_true" spec="fixedtreeanalysis.evolution.branchratemodel.FixedClockModel">
#                <parameter estimate="false" id="RealParameter.3" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="traitedtreeLikelihood.tissue" spec="beastclassic.evolution.likelihood.AncestralStateTreeLikelihood" tag="location" tree="@Tree.t:tree">
#            <rootFrequencies estimate="false" id="Frequencies" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                <parameter dimension="2" id="RealParameter" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0 0.0</parameter>
#            </rootFrequencies>
#            <data id="tissue" spec="beastclassic.evolution.alignment.AlignmentFromTrait">
#                <traitSet id="traitSet.tissue" spec="beast.base.evolution.tree.TraitSet" taxa="@TaxonSet.1" traitname="discrete" value="cell10=t2, cell24=t1, cell25=t1, cell20=t2, cell30=t2, cell31=t2, cell28=t1, cell29=t1, cell27=t1, cell42=t1, cell43=t1, cell14=t2, cell46=t1, cell47=t1, cell45=t1, cell37=t1, cell48=t1, cell49=t1, cell16=t1, cell38=t1, cell40=t2, cell41=t2, cell34=t1, cell35=t1, cell33=t1 "/>
#                <userDataType codeMap="t1=0,t2=1,? = 0 1" codelength="-1" id="traitDataType.tissue" spec="beast.base.evolution.datatype.UserDataType" states="2"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:tissue" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:tissue" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:tissue" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:tissue" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:tissue" rateIndicator="@rateIndicator.s:tissue" rates="@relativeGeoRates.s:tissue" spec="beastclassic.evolution.substitutionmodel.SVSGeneralSubstitutionModel" symmetric="false">
#                    <frequencies id="traitfreqs.s:tissue" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="traitfrequencies.s:tissue" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:tissue" id="StrictClockModel.c:tissue" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	rateIndicator.1	rateIndicator.2	relativeGeoRates.1	relativeGeoRates.2	traitClockRate	geoSubstModelLogger.relGeoRate_t1_t2	geoSubstModelLogger.relGeoRate_t2_t1
0	-22.807228356122465	-13.19914171545963	-9.608086640662835	0.0	1	1	1.0	1.0	1.0	1.0	1.0
1000	-22.47023323079084	-12.809029385923692	-9.661203844867146	0.0	1	1	0.9651666780743787	1.159463053404736	0.9309822898632727	0.9651666780743787	1.159463053404736
2000	-22.081439720904243	-12.642163128057705	-9.43927659284654	0.0	1	1	0.8844541466395056	1.1336721012980338	0.8294829439320209	0.8844541466395056	1.1336721012980338
3000	-22.468386691325538	-12.905592746217206	-9.562793945108332	0.0	1	1	0.911294214098232	1.0631719992872424	0.9804348287958204	0.911294214098232	1.0631719992872424
4000	-22.312601531906502	-12.731234721274538	-9.581366810631966	0.0	1	1	0.8964062674671364	1.1477008462756102	0.9316208186844627	0.8964062674671364	1.1477008462756102
5000	-22.72810876304164	-12.828383771696124	-9.899724991345515	0.0	1	1	0.7641994524161582	1.2296717949811051	1.3467819947850674	0.7641994524161582	1.2296717949811051
6000	-22.074715376519762	-12.598126613916655	-9.47658876260311	0.0	1	1	0.6314146476442295	1.1192586096413066	1.1250434339466069	0.6314146476442295	1.1192586096413066
7000	-21.891777254375548	-12.519472667501825	-9.372304586873724	0.0	1	1	0.5953447348067987	1.1433971309959328	1.0258030334538804	0.5953447348067987	1.1433971309959328
8000	-21.744115775865808	-12.548731340720835	-9.195384435144975	0.0	1	1	0.7125422822278661	1.044229335292624	0.8440973834315185	0.7125422822278661	1.044229335292624
9000	-21.35225803595298	-13.21715238925246	-8.13510564670052	0.0	1	1	0.662910976022714	1.024706627901494	0.3131500467397387	0.662910976022714	1.024706627901494
10000	-22.390109671856518	-15.240698618353813	-7.149411053502705	0.0	1	1	0.6966683613864263	0.9460674152232377	0.12213404181921722	0.6966683613864263	0.9460674152232377
11000	-23.26330911272103	-16.4643991697405	-6.79890994298053	0.0	1	1	0.6381023343211968	0.9781666233881108	0.08830479042869951	0.6381023343211968	0.9781666233881108
12000	-21.971671668809716	-14.557586658784706	-7.414085010025009	0.0	1	1	0.6007255978356921	0.9586411376225155	0.17302906533968665	0.6007255978356921	0.9586411376225155
13000	-21.568749426064457	-13.917749102848303	-7.651000323216154	0.0	1	1	0.6465282311712646	0.9442243502817368	0.2125453196821897	0.6465282311712646	0.9442243502817368
14000	-22.94473724647827	-15.976022761490645	-6.9687144849876255	0.0	1	1	0.7733825533741213	0.9759685209255969	0.09161089751092517	0.7733825533741213	0.9759685209255969
15000	-22.4706406631367	-15.403208574152766	-7.067432088983935	0.0	1	1	0.7357812468748991	0.9256499097742619	0.11042711869155457	0.7357812468748991	0.9256499097742619
16000	-21.41336956171348	-13.967562175597843	-7.445807386115638	0.0	1	1	0.6743018058087329	0.8334884506598206	0.1880723571230489	0.6743018058087329	0.8334884506598206
17000	-20.72486089060779	-13.026629460235343	-7.698231430372446	0.0	1	1	0.6834814462689986	0.6866028256025166	0.27789890598956574	0.6834814462689986	0.6866028256025166
18000	-20.732805944991256	-13.123234680015049	-7.609571264976207	0.0	1	1	0.7751850668260657	0.6567185045892789	0.23904843644766643	0.7751850668260657	0.6567185045892789
19000	-20.69871330593756	-12.867759636884227	-7.830953669053334	0.0	1	1	0.8287186758353062	0.6537108778223542	0.28362388832583213	0.8287186758353062	0.6537108778223542
20000	-20.983709244915417	-13.130243282901711	-7.853465962013707	0.0	1	1	0.9944168190391638	0.7431173402615988	0.22472621574765805	0.9944168190391638	0.7431173402615988
21000	-20.8959342043159	-13.2396419237113	-7.656292280604601	0.0	1	1	0.9260239108443039	0.6873549253438102	0.20888988452449836	0.9260239108443039	0.6873549253438102
22000	-20.734313239304605	-12.90559474328118	-7.8287184960234235	0.0	1	1	0.9291226007256941	0.641527257195846	0.2590775845602455	0.9291226007256941	0.641527257195846
23000	-20.800584297978272	-12.725892730880272	-8.074691567098	0.0	1	1	0.8749334921099717	0.6765011886760982	0.3378163671668731	0.8749334921099717	0.6765011886760982
24000	-21.134522792253396	-12.662705216748712	-8.471817575504684	0.0	1	1	0.9564674089398141	0.789477713860614	0.41374292947072894	0.9564674089398141	0.789477713860614
25000	-21.488022021828414	-12.77321968914605	-8.714802332682364	0.0	1	1	1.1276202474995811	0.7499649982745419	0.4625025726832441	1.1276202474995811	0.7499649982745419
26000	-21.406107293179495	-12.7121476440297	-8.693959649149797	0.0	1	1	1.052921243176244	0.7933214674377213	0.46738699247223103	1.052921243176244	0.7933214674377213
27000	-21.324308993251307	-12.704962238427166	-8.619346754824143	0.0	1	1	1.1968292362588235	0.8645027437842627	0.3497725787929526	1.1968292362588235	0.8645027437842627
28000	-22.215920896553854	-14.714665370375743	-7.5012555261781095	0.0	1	1	1.3966112344153718	0.8218316434733692	0.0976175185626609	1.3966112344153718	0.8218316434733692
29000	-21.331034570078756	-12.82883394021715	-8.502200629861608	0.0	1	1	1.6532103115029284	0.4411898946058122	0.3009569758432403	1.6532103115029284	0.4411898946058122
30000	-21.8025128156844	-13.645692797764907	-8.156820017919491	0.0	1	1	0.46250465602276203	1.1508966888220569	0.3447010544631465	0.46250465602276203	1.1508966888220569
31000	-20.283379595542122	-12.579516882736518	-7.703862712805602	0.0	1	1	0.3336740838147842	0.4320855331358581	0.5116239818906343	0.3336740838147842	0.4320855331358581
32000	-20.497016333749812	-13.006478682415105	-7.490537651334707	0.0	1	1	0.9481741989613984	0.48362645877528565	0.21222420693853716	0.9481741989613984	0.48362645877528565
33000	-20.441933330207874	-13.26572469057408	-7.176208639633794	0.0	1	1	1.061481334718855	0.35969978723076096	0.156598544270579	1.061481334718855	0.35969978723076096
34000	-26.660018527100014	-13.252286673315544	-13.407731853784473	0.0	1	1	1.4125032814584026	3.5278885258265578	2.360213177962851	1.4125032814584026	3.5278885258265578
35000	-21.153681051544368	-12.712502997740364	-8.441178053804002	0.0	1	1	0.15471941346060708	0.4019181933128994	1.3183907017798788	0.15471941346060708	0.4019181933128994
36000	-23.361386126751945	-12.928909487658599	-10.432476639093348	0.0	1	1	2.727483120346822	1.041480089297211	0.38871578437496984	2.727483120346822	1.041480089297211
37000	-21.229825818071113	-12.60011659601839	-8.629709222052723	0.0	1	1	0.7008628846801458	1.0026408036449574	0.5055700139830811	0.7008628846801458	1.0026408036449574
38000	-21.910723091432722	-13.145706568881856	-8.765016522550864	0.0	1	1	2.2801800049731815	0.6824005541612783	0.1642079762472114	2.2801800049731815	0.6824005541612783
39000	-22.318881546603762	-13.364497621294833	-8.954383925308932	0.0	1	1	0.29609107420518915	0.42932649997939354	1.8601185683633048	0.29609107420518915	0.42932649997939354
40000	-27.977847246498737	-15.544806914074194	-12.433040332424543	0.0	1	1	0.4710481574378347	3.4092538316479772	2.5703071898970373	0.4710481574378347	3.4092538316479772
41000	-24.86178819502286	-13.870852682640999	-10.990935512381864	0.0	1	1	0.6633509374494674	1.2617766646730153	4.288293485939114	0.6633509374494674	1.2617766646730153
42000	-23.77896670320132	-12.919017813307477	-10.859948889893843	0.0	1	1	0.7091103741745002	2.159360505767368	1.4671291728407305	0.7091103741745002	2.159360505767368
43000	-22.37983637246887	-13.096003297787627	-9.283833074681242	0.0	1	1	0.29438268095821973	0.6569078943743369	2.0629088850343513	0.29438268095821973	0.6569078943743369
44000	-20.990999899888934	-12.722886751091615	-8.268113148797319	0.0	1	1	0.9208660129040975	0.7885909641008229	0.34999713987890535	0.9208660129040975	0.7885909641008229
45000	-23.04664237159205	-12.789192661276923	-10.257449710315125	0.0	1	1	2.773640006631784	1.0151673823724772	0.31984970252632217	2.773640006631784	1.0151673823724772
46000	-20.22133922335989	-13.509844424061432	-6.71149479929846	0.0	1	1	1.212399878388222	0.1001946398419414	0.10964509797765554	1.212399878388222	0.1001946398419414
47000	-20.833772639847616	-12.567460277610966	-8.266312362236649	0.0	1	1	0.19903224409707546	0.3653445350388523	1.0983888211382693	0.19903224409707546	0.3653445350388523
48000	-20.68458915069291	-12.673611556020417	-8.010977594672495	0.0	1	1	0.5674158422855216	0.6886592873416294	0.425937108473753	0.5674158422855216	0.6886592873416294
49000	-23.58945895656692	-12.917365993256002	-10.672092963310917	0.0	1	1	0.6866305982400173	2.4597920631979324	0.9208854336757628	0.6866305982400173	2.4597920631979324
50000	-21.047201741211907	-12.859534194202949	-8.187667547008958	0.0	1	1	0.37480709105786575	0.8612438559705238	0.5185881406769862	0.37480709105786575	0.8612438559705238
