Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	silencingRate	clockRate.c	birthRate	rho	deathRate
29290000	-352.6992481346742	-119.65181039114906	-233.0474377435251	-119.65181039114906	55.96200822754592	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.07984789534357795	0.01045381809085335	0.04063512994194836	0.06351568168524477	0.03575678930763443	0.36748415290374115	0.10952197866172318	0.09910044824671693	0.03053821701533893	0.0	0.017559220331017377	0.2207282897808913	1.0	0.14501852910437432
29300000	-345.08156202248847	-122.78305949278804	-222.29850252970041	-122.78305949278804	55.96200822754592	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.01045381809085335	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.36748415290374115	0.10952197866172318	0.09910044824671693	0.03053821701533893	0.0	0.015216408141788663	0.1815891850030318	1.0	0.07502855144836586
29310000	-347.878476560974	-124.4177647000477	-223.4607118609263	-124.4177647000477	45.212759468978824	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.37480046515203125	0.10952197866172318	0.09910044824671693	0.03053821701533893	0.0	0.024574848831769795	0.14248419971800777	1.0	0.07981720754096601
29320000	-351.1768497812094	-124.37194101695583	-226.80490876425355	-124.37194101695583	52.64113993516042	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.37480046515203125	0.10952197866172318	0.09910044824671693	0.03053821701533893	0.0	0.01452513801618783	0.14475509656802482	1.0	0.067090272734521
29330000	-367.98948340670006	-126.5538582828082	-241.43562512389184	-126.5538582828082	44.118308995680955	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.23103826721990747	0.10952197866172318	0.2428626461788407	0.03053821701533893	0.0	0.010875443491144825	0.16886764889847125	1.0	0.08764438360754469
29340000	-353.48681040907144	-129.2764707300386	-224.21033967903284	-129.2764707300386	44.118308995680955	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.23103826721990747	0.10952197866172318	0.2428626461788407	0.03053821701533893	0.0	0.016431672354597058	0.18589224555574163	1.0	0.10930917219927483
29350000	-365.2946229821326	-121.09587843193063	-244.19874455020195	-121.09587843193063	44.118308995680955	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.23103826721990747	0.10952197866172318	0.2428626461788407	0.03053821701533893	0.0	0.010741948483814726	0.1153763470928341	1.0	0.01539939494815352
29360000	-348.65062256492865	-119.3009330596449	-229.34968950528372	-119.3009330596449	58.17240753408771	0.02850426337021865	0.0337873248320216	0.02131271877562002	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.23103826721990747	0.10952197866172318	0.2428626461788407	0.03053821701533893	0.0	0.016257067878298635	0.18427630649789029	1.0	0.13313364755741855
29370000	-346.1445800179714	-116.42235023025754	-229.72222978771387	-116.42235023025754	41.7780835818068	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.07954158182536095	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.11552622366084131	0.06115841427016213	0.4068636180416453	0.03053821701533893	0.0	0.012613227810144283	0.2365713067394046	1.0	0.22085028279822058
29380000	-362.0795967740446	-124.44348965397644	-237.63610712006817	-124.44348965397644	53.50329077403495	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.11552622366084131	0.06115841427016213	0.10657356480788438	0.03053821701533893	0.0	0.013282539707605626	0.1913720635221125	1.0	0.1593397719899115
29390000	-377.7371156977536	-121.82215883073222	-255.91495686702137	-121.82215883073222	52.12358065130069	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.06351568168524477	0.03575678930763443	0.11552622366084131	0.06115841427016213	0.10657356480788438	0.03053821701533893	0.0	0.01434049480054774	0.1385523176495557	1.0	0.09294457486902728
29400000	-356.2167392956175	-123.9938887328659	-232.22285056275163	-123.9938887328659	50.74099149143773	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.008823862039822323	0.1864758255564491	1.0	0.1172901079130099
29410000	-366.06277659312804	-126.46656802313083	-239.5962085699972	-126.46656802313083	53.35779736667193	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.020588776488613514	0.12861229234184432	1.0	0.06559926452808074
29420000	-354.09970949754165	-127.26704978566683	-226.8326597118748	-127.26704978566683	53.35779736667193	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.014488644001708843	0.2137083989901795	1.0	0.11064738079898753
29430000	-355.1485501945632	-125.47473693213868	-229.67381326242455	-125.47473693213868	54.655102936039086	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.018306188428420772	0.19199079642964947	1.0	0.17000450193540043
29440000	-342.5355773492858	-121.71382864489944	-220.82174870438635	-121.71382864489944	38.74202003734959	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.016911263240328395	0.18747424880699806	1.0	0.08741731761657434
29450000	-382.86306816313686	-132.4162893902509	-250.44677877288595	-132.4162893902509	57.179262164450165	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.008255991912104195	0.0941359447767667	1.0	0.02174615878494124
29460000	-383.0569391014852	-126.54096066656194	-256.5159784349233	-126.54096066656194	56.75710851326393	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.011403792272206233	0.09372444596968467	1.0	0.045391619530920815
29470000	-349.7604553834231	-123.83178251986674	-225.92867286355636	-123.83178251986674	46.31208134775015	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.01235269862737025	0.13182212469633406	1.0	0.057795330472511466
29480000	-365.747396942374	-134.35073102161826	-231.39666592075574	-134.35073102161826	36.30756561920569	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.027111618280570012	0.12542039053283113	1.0	0.025663540091667845
29490000	-342.9404064687222	-117.64546503565705	-225.29494143306513	-117.64546503565705	36.3253989309295	0.02850426337021865	0.0337873248320216	0.021187354863442663	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.11552622366084131	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.012954031037040674	0.2093785152250578	1.0	0.17525285681034186
29500000	-324.0618775530496	-114.62367106710855	-209.43820648594107	-114.62367106710855	54.34703350486011	0.02850426337021865	0.0337873248320216	0.07537507312487736	0.3798316350591219	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.06133850539940661	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.015253613240131423	0.226679617438574	1.0	0.1596866500242445
29510000	-338.21192982391904	-129.96639596666972	-208.2455338572493	-129.96639596666972	53.51830915500744	0.02850426337021865	0.0337873248320216	0.07537507312487736	0.09356739128588526	0.04214193520866383	0.0031375058425632723	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.020119770409456107	0.31701145089256616	1.0	0.27357021928723196
29520000	-326.9610994171108	-119.23006193195717	-207.73103748515365	-119.23006193195717	36.073228458341106	0.02850426337021865	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.018028732782290533	0.20110610816092403	1.0	0.07636193780126066
29530000	-314.2738111514159	-124.54908133025828	-189.72472982115758	-124.54908133025828	39.85675938778207	0.02850426337021865	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.017709988527249004	0.28961052264271936	1.0	0.1898271635828998
29540000	-309.3951419938473	-117.93073499626598	-191.4644069975813	-117.93073499626598	32.28876887974397	0.02850426337021865	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.025797762480520212	0.33547387902618514	1.0	0.24019730624141342
29550000	-322.24661332562647	-126.80558640462691	-195.44102692099958	-126.80558640462691	26.12410127298329	0.02850426337021865	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.07834109007686248	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.02925512314297861	0.19884299377079875	1.0	0.11957120399044384
29560000	-320.38613567474556	-133.52167137974243	-186.8644642950031	-133.52167137974243	25.844934492272397	0.03791125157411493	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.030827889689596596	0.3795693493139591	1.0	0.3327309515084922
29570000	-322.3676974901864	-130.53456237115148	-191.83313511903492	-130.53456237115148	28.329467968185376	0.03791125157411493	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.030413365231714732	0.39478301955603246	1.0	0.29694459878932755
29580000	-330.97624185665785	-152.18643290173995	-178.7898089549179	-152.18643290173995	27.95706743226943	0.03791125157411493	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.02231968151295677	0.45491031366503737	1.0	0.404082313324535
29590000	-308.39212139661277	-142.9446114353866	-165.44750996122613	-142.9446114353866	29.42758575380732	0.03791125157411493	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.0359896382529224	0.5302940471909425	1.0	0.5607094095957802
29600000	-303.5444111141901	-126.33748126640587	-177.20692984778424	-126.33748126640587	25.6447242224592	0.03791125157411493	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.04214193520866383	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.10657356480788438	0.03053821701533893	0.0	0.02088482229150478	0.3260901374683299	1.0	0.2432930606447606
29610000	-308.7939314426392	-120.97098082071804	-187.82295062192117	-120.97098082071804	25.6447242224592	0.03791125157411493	0.0337873248320216	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.3476027491726432	0.06498007000553493	0.05406197417957319	0.03053821701533893	0.0	0.02765913490997061	0.23358904725442062	1.0	0.15783179625251392
29620000	-279.1136213122222	-112.13069804476694	-166.9829232674553	-112.13069804476694	25.6447242224592	0.03791125157411493	0.04394453101006686	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.33744554299459795	0.06498007000553493	0.05406197417957319	0.03053821701533893	0.0	0.028379900929244303	0.3993795800395472	1.0	0.36191189204415747
29630000	-289.31605276124037	-119.60965675456212	-169.70639600667823	-119.60965675456212	25.6447242224592	0.03791125157411493	0.04394453101006686	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.33744554299459795	0.06498007000553493	0.05406197417957319	0.03053821701533893	0.0	0.02109703069683803	0.5337660611753182	1.0	0.49312881704130124
29640000	-310.5425956642696	-123.46223750825466	-187.0803581560149	-123.46223750825466	30.524783628040023	0.03791125157411493	0.04394453101006686	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.03053821701533893	0.0	0.016711566897919923	0.4572769029794193	1.0	0.4071890823731793
29650000	-312.5703193740842	-112.0582220451909	-200.51209732889328	-112.0582220451909	41.33556891536542	0.03791125157411493	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.0225289269513211	0.27964171962760254	1.0	0.22986597855915886
29660000	-303.03807820419007	-117.59015573994027	-185.4479224642498	-117.59015573994027	26.0779525691141	0.03791125157411493	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.016536326341716475	0.32612009162891353	1.0	0.2648519322535726
29670000	-294.64013112663986	-124.03261992247425	-170.60751120416563	-124.03261992247425	51.505746939737506	0.03791125157411493	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.03575678930763443	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.025726859638100574	0.47032076285571933	1.0	0.45846296185063146
29680000	-278.7443026284042	-120.30404473097751	-158.44025789742673	-120.30404473097751	35.542290464812815	0.05262249706382488	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.02104554381792448	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.028852920837358142	0.4904174721432592	1.0	0.4585358985354755
29690000	-318.33136349322666	-122.943389499314	-195.38797399391268	-122.943389499314	54.81618726723664	0.05262249706382488	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.02104554381792448	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.017770516657456308	0.47415930485503166	1.0	0.43716636805099895
29700000	-330.20359871687685	-121.15936400113594	-209.0442347157409	-121.15936400113594	45.61234397496974	0.05262249706382488	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.059694025949871964	0.02104554381792448	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.020991191208463534	0.23009774822289353	1.0	0.12198445937280107
29710000	-351.06865047659295	-125.40752472445978	-225.66112575213316	-125.40752472445978	59.35793046669646	0.020077003888722994	0.00841698504169184	0.07537507312487736	0.06448792751047325	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.09223951912497386	0.02104554381792448	0.14653663235214842	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.015133728614983404	0.17831465418826498	1.0	0.12669702580644132
29720000	-365.046702569276	-128.3223542399513	-236.72434832932473	-128.3223542399513	59.35793046669646	0.020077003888722994	0.00841698504169184	0.07537507312487736	0.1179120070469031	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.09223951912497386	0.02104554381792448	0.09311255281571856	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.01514021799336203	0.22359423858754046	1.0	0.18662592638772849
29730000	-348.7573705748123	-128.25936090642557	-220.49800966838671	-128.25936090642557	52.417846839168675	0.020077003888722994	0.00841698504169184	0.07537507312487736	0.1179120070469031	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.09223951912497386	0.02104554381792448	0.09311255281571856	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.015291921144832705	0.19884073684528356	1.0	0.10056662687196541
29740000	-337.19727019268976	-121.54947283536382	-215.6477973573259	-121.54947283536382	59.765149827304406	0.020077003888722994	0.00841698504169184	0.07537507312487736	0.1179120070469031	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.09223951912497386	0.02104554381792448	0.09311255281571856	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.019613870863776785	0.20281066682401622	1.0	0.1648615189133699
29750000	-310.00753252069285	-120.42244677505305	-189.5850857456398	-120.42244677505305	56.27260761643494	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.1179120070469031	0.09465352583697502	0.03221696961797528	0.0689341018729662	0.09223951912497386	0.02104554381792448	0.07238588038911845	0.2558889806479845	0.05406197417957319	0.06606576298371394	0.0	0.030181915711514445	0.35305269314179466	1.0	0.33157272226006484
29760000	-315.91488167346245	-129.55915941546937	-186.35572225799305	-129.55915941546937	30.65124679143204	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.1179120070469031	0.09465352583697502	0.03221696961797528	0.020039508840684804	0.09223951912497386	0.02104554381792448	0.07238588038911845	0.2558889806479845	0.10295656721185459	0.06606576298371394	0.0	0.02004373806422212	0.33635210009661753	1.0	0.2589537818307971
29770000	-303.1202943935423	-119.90521312335491	-183.21508127018734	-119.90521312335491	28.177576890227805	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.1179120070469031	0.09465352583697502	0.03221696961797528	0.020039508840684804	0.09223951912497386	0.02104554381792448	0.07238588038911845	0.2558889806479845	0.10295656721185459	0.06606576298371394	0.0	0.02046946274089777	0.35209772162203495	1.0	0.27705378707773803
29780000	-307.611304068591	-141.4137447121245	-166.19755935646648	-141.4137447121245	21.974846065289217	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.20274298555814127	0.03221696961797528	0.020039508840684804	0.09223951912497386	0.02104554381792448	0.07238588038911845	0.2558889806479845	0.10295656721185459	0.06606576298371394	0.0	0.02091055362109834	0.554625069310974	1.0	0.5291001148706824
29790000	-326.0078831608254	-140.90662681940253	-185.10125634142287	-140.90662681940253	28.702627317009625	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.20274298555814127	0.03221696961797528	0.020039508840684804	0.09223951912497386	0.02104554381792448	0.07238588038911845	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.026226389303358594	0.34207511924004663	1.0	0.25626996613127057
29800000	-310.0078720037866	-131.65770126631645	-178.35017073747017	-131.65770126631645	28.702627317009625	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.26023039469387	0.03221696961797528	0.020039508840684804	0.03475210998924512	0.02104554381792448	0.07238588038911845	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.03010322426082404	0.45367841635110046	1.0	0.4141087364770321
29810000	-306.3877726639355	-121.18376697592694	-185.20400568800858	-121.18376697592694	28.702627317009625	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.26023039469387	0.03221696961797528	0.020039508840684804	0.03475210998924512	0.02104554381792448	0.07238588038911845	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.018415496555786975	0.3361957077780027	1.0	0.30048315378812557
29820000	-300.40636542497225	-120.82804601020305	-179.57831941476923	-120.82804601020305	28.702627317009625	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.26023039469387	0.03221696961797528	0.020039508840684804	0.03475210998924512	0.02104554381792448	0.07238588038911845	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.024223121211945104	0.34558157153863284	1.0	0.27711782115191635
29830000	-322.4374986689861	-122.21235079255979	-200.22514787642632	-122.21235079255979	32.49444525539536	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.26023039469387	0.03221696961797528	0.020039508840684804	0.03475210998924512	0.02104554381792448	0.07238588038911845	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.026988138772717062	0.27688712878381133	1.0	0.18869810180014188
29840000	-341.1301365375474	-135.02619303119116	-206.10394350635627	-135.02619303119116	29.41957307793968	0.020077003888722994	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.26023039469387	0.007749801858515554	0.020039508840684804	0.05921927774870485	0.02104554381792448	0.07238588038911845	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.02195247214123629	0.16867379582789993	1.0	0.0370111718438663
29850000	-351.55826683135524	-133.92134180480164	-217.6369250265536	-133.92134180480164	32.892384242415005	0.035478815618336726	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.26023039469387	0.007749801858515554	0.020039508840684804	0.05921927774870485	0.02104554381792448	0.056984068659504714	0.19540934221007017	0.10295656721185459	0.12654540142162826	0.0	0.01807940859762571	0.16426515237688707	1.0	0.07038436891675559
29860000	-331.02175864850517	-125.51362456965457	-205.50813407885062	-125.51362456965457	49.69394659753277	0.035478815618336726	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.3249280921291715	0.007749801858515554	0.020039508840684804	0.05921927774870485	0.02104554381792448	0.056984068659504714	0.13071164477476868	0.10295656721185459	0.12654540142162826	0.0	0.019111540320774875	0.23090196503235202	1.0	0.1627713126335177
29870000	-348.84003686788634	-123.85584302112072	-224.9841938467656	-123.85584302112072	56.41443080410613	0.035478815618336726	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.3249280921291715	0.007749801858515554	0.020039508840684804	0.03840853955734447	0.02104554381792448	0.0777948068508651	0.13071164477476868	0.10295656721185459	0.12654540142162826	0.0	0.011378833248698506	0.1817652926716258	1.0	0.07658932433107987
29880000	-350.4996991138122	-112.04946003267173	-238.45023908114044	-112.04946003267173	56.41443080410613	0.035478815618336726	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.3249280921291715	0.007749801858515554	0.020039508840684804	0.03840853955734447	0.09750308849727991	0.0777948068508651	0.13071164477476868	0.10295656721185459	0.05008785674227283	0.0	0.010257692924809722	0.16110083379126627	1.0	0.10754681430347934
29890000	-378.326020879118	-133.38880686662554	-244.9372140124925	-133.38880686662554	54.723939054869405	0.035478815618336726	0.029143657468291954	0.07537507312487736	0.009822547325736855	0.3249280921291715	0.007749801858515554	0.020039508840684804	0.03840853955734447	0.09750308849727991	0.0777948068508651	0.13071164477476868	0.10295656721185459	0.05008785674227283	0.0	0.012442022783580794	0.14254477067191396	1.0	0.1021799880020428
29900000	-373.6485246406662	-127.00861928597391	-246.6399053546923	-127.00861928597391	54.723939054869405	0.035478815618336726	0.07626615383093516	0.07537507312487736	0.009822547325736855	0.3249280921291715	0.007749801858515554	0.034489055678445145	0.03840853955734447	0.09750308849727991	0.0777948068508651	0.06913960157436513	0.10295656721185459	0.05008785674227283	0.0	0.010747279731773866	0.14779991195179262	1.0	0.13556506897750834
29910000	-370.8071051733161	-124.36968214594792	-246.43742302736817	-124.36968214594792	54.723939054869405	0.035478815618336726	0.07626615383093516	0.07537507312487736	0.009822547325736855	0.3149525706720429	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.0777948068508651	0.06913960157436513	0.10295656721185459	0.03656781006199335	0.0	0.013036492298212937	0.17273563883221849	1.0	0.11369538892961574
29920000	-355.20917183938195	-128.75587807621818	-226.45329376316374	-128.75587807621818	54.723939054869405	0.035478815618336726	0.1035564935021907	0.010555422698212302	0.07769411026570817	0.37977222109870795	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.009923243910893775	0.06913960157436513	0.07566622754059904	0.03656781006199335	0.0	0.01983881825041086	0.27721664470808327	1.0	0.24469674668766622
29930000	-349.7235506378701	-119.18997544043431	-230.53357519743582	-119.18997544043431	47.15915558316509	0.035478815618336726	0.1035564935021907	0.010555422698212302	0.07769411026570817	0.30371227656722105	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.009923243910893775	0.06913960157436513	0.07566622754059904	0.11262775459348023	0.0	0.015305639614833595	0.19572674928921072	1.0	0.15282692279031998
29940000	-380.42216985776656	-133.23045806581248	-247.1917117919541	-133.23045806581248	37.18032452605218	0.035478815618336726	0.1035564935021907	0.010555422698212302	0.07769411026570817	0.30371227656722105	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.009923243910893775	0.06913960157436513	0.07566622754059904	0.11262775459348023	0.0	0.01813285003991844	0.11258270981092329	1.0	0.04158104899808204
29950000	-375.4296751622306	-125.74252091203074	-249.68715425019985	-125.74252091203074	45.74918639268846	0.035478815618336726	0.1035564935021907	0.010555422698212302	0.07769411026570817	0.30371227656722105	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.009923243910893775	0.06913960157436513	0.07566622754059904	0.11262775459348023	0.0	0.016668737651932265	0.10340679472176031	1.0	0.0570181065848895
29960000	-348.3981959566445	-129.04482558366308	-219.3533703729814	-129.04482558366308	43.99502923506895	0.035478815618336726	0.1035564935021907	0.010555422698212302	0.07769411026570817	0.30371227656722105	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.009923243910893775	0.06913960157436513	0.07566622754059904	0.11262775459348023	0.0	0.023932898714663614	0.13614083799637622	1.0	0.022622054783343577
29970000	-349.6720981610682	-139.06776439749353	-210.6043337635747	-139.06776439749353	43.147027669909335	0.035478815618336726	0.1035564935021907	0.010555422698212302	0.07769411026570817	0.30371227656722105	0.017725323315644158	0.034489055678445145	0.05192858623762395	0.09750308849727991	0.009923243910893775	0.06913960157436513	0.07566622754059904	0.11262775459348023	0.0	0.026403088609546325	0.21482177949849576	1.0	0.08115587639910964
