Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	silencingRate	clockRate.c	birthRate	rho	deathRate
1920000	-119.36420538694638	-74.82542463683444	-44.53878075011194	-74.82542463683444	41.0714132938897	0.0874919073724121	0.4454891420905655	0.1302080119218834	0.12209326842779034	0.02965762374255662	0.11913469035184579	0.05299217667295137	0.012933179419994938	0.0	0.035375782314790924	0.1415214824412266	1.0	0.1567508080163329
1930000	-121.28968685200505	-73.6729421690079	-47.616744682997144	-73.6729421690079	42.81923005802452	0.29408714180704043	0.32712090356607654	0.1302080119218834	0.0676944576435381	0.06453464411543078	0.056468965923015944	0.04695269560301987	0.012933179419994938	0.0	0.03393840808653874	0.07913458240435821	1.0	0.06740414566690595
1940000	-122.30101752383135	-75.90833998102998	-46.392677542801366	-75.90833998102998	43.3324159450247	0.29408714180704043	0.32712090356607654	0.0745085403355132	0.05331956440659323	0.08552679978019459	0.10555117508156718	0.04695269560301987	0.012933179419994938	0.0	0.033859233908138164	0.1655540225634467	1.0	0.19091533528578475
1950000	-118.94776769953562	-74.54268791766562	-44.40507978187	-74.54268791766562	35.73533847787339	0.30972734338183333	0.32712090356607654	0.061782818641253796	0.05331956440659323	0.08552679978019459	0.10555117508156718	0.04403821572248638	0.012933179419994938	0.0	0.03270292245008272	0.15338421284027676	1.0	0.1254980840979906
1960000	-120.84284568702876	-74.59407743016372	-46.24876825686503	-74.59407743016372	51.62679454285909	0.2556604674234571	0.33841906529670696	0.11530337511643082	0.05331956440659323	0.044408628634684484	0.13591750397964605	0.04403821572248638	0.012933179419994938	0.0	0.025110088963357903	0.3009604884301564	1.0	0.30484682052915224
1970000	-118.59833822513623	-73.59580659702395	-45.00253162811228	-73.59580659702395	46.73472631620303	0.26130923307022025	0.29683816467668017	0.10256562512473474	0.030802058545122527	0.044408628634684484	0.13591750397964605	0.048103501826472966	0.08005528414243879	0.0	0.025811128720698524	0.11858232370446335	1.0	0.08280653628853574
1980000	-116.3074391823813	-75.48523671903008	-40.82220246335122	-75.48523671903008	44.38792828575627	0.26130923307022025	0.3653073891563731	0.036914167470122106	0.030802058545122527	0.03209065680862053	0.2015689616342587	0.048103501826472966	0.023904031488809832	0.0	0.023163398608277708	0.22560144388352088	1.0	0.19710866399121438
1990000	-120.58403001378596	-74.10896163803643	-46.47506837574952	-74.10896163803643	42.22656577459826	0.19915829186279477	0.3695870307776026	0.036914167470122106	0.10112278669421146	0.03209065680862053	0.10909443927106353	0.1281285956267752	0.023904031488809832	0.0	0.021487596842477953	0.2831312124612401	1.0	0.27355796921625586
2000000	-117.38462450452653	-76.29525407233615	-41.08937043219038	-76.29525407233615	46.37991591855809	0.10603017151556754	0.6081624694439616	0.036914167470122106	0.055288089731875156	0.013742670880512536	0.10909443927106353	0.04686396019808779	0.023904031488809832	0.0	0.0265822746651074	0.19593560697523962	1.0	0.212912253979775
2010000	-117.5855561010019	-77.78820345156467	-39.79735264943723	-77.78820345156467	38.70959332287742	0.10603017151556754	0.5385255854627664	0.1336424311483346	0.028196710034857873	0.013742670880512536	0.10909443927106353	0.04686396019808779	0.023904031488809832	0.0	0.021897319985557627	0.16100151228237616	1.0	0.16545002950129617
2020000	-118.53556279744967	-74.6430034501452	-43.89255934730446	-74.6430034501452	46.96229912815363	0.15559131514836463	0.429725669949528	0.12313731839225223	0.0338259016807752	0.02424778363659491	0.05390410399234912	0.04686396019808779	0.13270394700204824	0.0	0.025211909455010673	0.10983416792554175	1.0	0.11318093155757142
2030000	-122.14869996294254	-76.93425743992321	-45.21444252301933	-76.93425743992321	46.443667012614846	0.05669536639881108	0.4939547534048959	0.04416195609700978	0.1126524033231097	0.06884276166078945	0.029378573075373643	0.10790095626656473	0.08641322977344579	0.0	0.021862494925482548	0.23680304741280375	1.0	0.2528106686151035
2040000	-121.18636326178094	-76.74596447831921	-44.44039878346174	-76.74596447831921	47.60084491754078	0.10567838716521044	0.19391954467560624	0.04291710128690525	0.4159001700435915	0.08130975920831583	0.029378573075373643	0.0721734032148756	0.058723061330121604	0.0	0.033457129513524086	0.11228703315516131	1.0	0.10389000074108412
2050000	-122.99926865667422	-79.09089807069284	-43.90837058598138	-79.09089807069284	36.29686377876079	0.07422120811080533	0.25201059863047903	0.04291710128690525	0.34690886283886724	0.09056895853138358	0.029378573075373643	0.10527163619606444	0.058723061330121604	0.0	0.02109064093540839	0.16168255227282022	1.0	0.12074986634060915
2060000	-122.4643289930172	-74.57677207064319	-47.887556922374024	-74.57677207064319	46.76565737678474	0.199456210784591	0.25201059863047903	0.059940350553014034	0.05473515887258959	0.26162039276054916	0.05302693713659431	0.0800668727878353	0.039143478474347695	0.0	0.021164761901653676	0.2748286508888295	1.0	0.29540495691205393
2070000	-123.26594689786135	-73.80723748739885	-49.458709410462504	-73.80723748739885	39.346488200567464	0.2303286527670093	0.20161013737226086	0.1645510722721661	0.05473515887258959	0.07192900184531176	0.09367307998389132	0.026498831594809945	0.15667406529196126	0.0	0.026835825784335056	0.11891626996680378	1.0	0.09481661797265233
2080000	-114.29999951265634	-74.65423270112191	-39.645766811534436	-74.65423270112191	42.10930226987651	0.38732805782879387	0.25908288206593866	0.1645510722721661	0.05473515887258959	0.05364163552913106	0.015022497834993015	0.044786197910990644	0.020852497685397237	0.0	0.02495131516756593	0.3379803296594097	1.0	0.316435430292099
2090000	-116.85974010958424	-74.81624150093884	-42.043498608645386	-74.81624150093884	46.11024845956194	0.22184683714593043	0.25908288206593866	0.33003229295502956	0.04556972122578622	0.05364163552913106	0.023523387193393794	0.04545074619939324	0.020852497685397237	0.0	0.026284439512947684	0.3141820333442336	1.0	0.31035706147744413
2100000	-118.60987875950184	-74.80059288753587	-43.80928587196597	-74.80059288753587	44.56261371986827	0.22184683714593043	0.40997719943530153	0.18571141116809628	0.03788257057351094	0.025004365852733385	0.033583229840381895	0.06359983302417543	0.022394552959870254	0.0	0.01816657482180372	0.22090736755875068	1.0	0.18962161380893108
2110000	-121.3668651751334	-78.65961414806026	-42.70725102707315	-78.65961414806026	42.81875874880573	0.11321174734330705	0.4126692666955222	0.0674821447082953	0.1417067177688739	0.05835676553712469	0.07585503342735131	0.1083237715596555	0.022394552959870254	0.0	0.017095597274882135	0.16237146768113953	1.0	0.1817864598354463
2120000	-123.91231074839058	-73.22256649816444	-50.689744250226134	-73.22256649816444	48.16395947128465	0.060784404972440954	0.2821645201829288	0.24182428056038105	0.10946878436977844	0.09059469893622013	0.07585503342735131	0.07955886212610767	0.0597494154247918	0.0	0.03193209327376693	0.14440933710974807	1.0	0.11745749305165222
2130000	-124.21474297612882	-77.019003710763	-47.195739265365816	-77.019003710763	50.99554501336425	0.17267790571393704	0.2821645201829288	0.035292599963558595	0.2192260086906403	0.09059469893622013	0.12897552114024272	0.06716346503486761	0.0039052803376049827	0.0	0.03548237776199671	0.26159148080379363	1.0	0.2243713444463292
2140000	-127.06328465394296	-81.00036737688811	-46.06291727705486	-81.00036737688811	37.416500916115744	0.054893172433442064	0.47260080830670587	0.09413261664587216	0.10816622281820082	0.19593939854032522	0.00213030159173469	0.06716346503486761	0.0049740146288518045	0.0	0.019081520400008965	0.3404428096365097	1.0	0.36416833532335796
2150000	-119.51576853547184	-76.44282049718342	-43.07294803828842	-76.44282049718342	38.95682053809577	0.08090256123330354	0.4843028723553573	0.03679847285987636	0.2101292797226501	0.10538117802065008	0.04571442637459379	0.031797194804717266	0.0049740146288518045	0.0	0.03347939695949091	0.4004593541256348	1.0	0.3953591846115058
2160000	-117.47617999535957	-73.5535290956637	-43.92265089969587	-73.5535290956637	49.33543486618106	0.11903744988756224	0.4843028723553573	0.05842356001909566	0.08398558826673747	0.1423146256416875	0.04571442637459379	0.05053715283348135	0.01568432462148493	0.0	0.033640619625468125	0.2839006114811288	1.0	0.2973534676331199
2170000	-120.44166900253974	-74.7041897142853	-45.737479288254434	-74.7041897142853	45.56433343088034	0.09722382959975727	0.4507483913543905	0.037093115924780026	0.10531603236105311	0.12470545819566273	0.004721676478709469	0.16450717146416222	0.01568432462148493	0.0	0.0242381158966626	0.1633435967033552	1.0	0.16361822029036502
2180000	-123.49672068315115	-76.36734150772554	-47.12937917542562	-76.36734150772554	47.36004053521791	0.09722382959975727	0.4507483913543905	0.037093115924780026	0.023977935536775866	0.13055758227024564	0.017508897488125348	0.10893226534663622	0.13395798247928936	0.0	0.035058137104610504	0.07805144676438745	1.0	0.016390338273998592
2190000	-122.53663172575685	-74.91434421937458	-47.62228750638227	-74.91434421937458	51.14728281348785	0.04718916522022105	0.4097812845851096	0.08712778030431625	0.05986655055654593	0.10783689159540212	0.045308079912479704	0.10893226534663622	0.13395798247928936	0.0	0.029027016852085943	0.07683516887160229	1.0	0.07826704518188611
2200000	-120.42853138999462	-73.564449202378	-46.86408218761662	-73.564449202378	36.28536152911617	0.1745234158223814	0.3605564585490961	0.03261334323218564	0.1394593535600863	0.12306542442177806	0.037756560393709934	0.0951004098852134	0.03692503413554935	0.0	0.03289323657831426	0.2484423996425767	1.0	0.2634089455024106
2210000	-120.71828406232306	-77.66478476730242	-43.05349929502064	-77.66478476730242	41.91542462065235	0.08910360823458238	0.41072252151623767	0.11803315081998467	0.1929403622367494	0.019065779400664506	0.016378383498956477	0.07494795597055248	0.07880823832227261	0.0	0.03568043152481818	0.1945121747993183	1.0	0.1997796283632226
2220000	-116.33364324704431	-73.72620555415858	-42.60743769288573	-73.72620555415858	47.008663772888504	0.13280500648387533	0.44144153045275697	0.14594165904527845	0.08448142376914967	0.013740157319634207	0.016378383498956477	0.04422894703403316	0.1209828923963159	0.0	0.024977362251611	0.1509218626510662	1.0	0.12636383895848047
2230000	-116.52576716351953	-72.74506762256051	-43.78069954095902	-72.74506762256051	46.09458469245028	0.11805863014024366	0.4324399340777794	0.1567740998589358	0.19522175581019188	0.05130623865130174	0.013844054820266127	0.010554249427296623	0.02180103721398491	0.0	0.024102436095671188	0.11223191894862743	1.0	0.06421066092019118
2240000	-122.29987972454992	-81.12173924758532	-41.17814047696461	-81.12173924758532	48.451020554910684	0.18960001138194593	0.6436147202161983	0.006985644831444204	0.007964467031820688	0.02144876543538457	0.013844054820266127	0.07745767392925335	0.03908466235368708	0.0	0.022943223472319165	0.26424851764750024	1.0	0.2243873993545071
2250000	-115.386662192974	-76.1284798521324	-39.25818234084159	-76.1284798521324	45.52814926388142	0.08330962668993261	0.5805036967412668	0.07587794604168402	0.007964467031820688	0.11812453865461188	0.013844054820266127	0.07745767392925335	0.04291799609116478	0.0	0.026725454798837103	0.2584597407726506	1.0	0.22957650974225455
2260000	-120.05084885179244	-77.2811064490102	-42.76974240278225	-77.2811064490102	41.26254146135441	0.0543429894646221	0.4579312295211801	0.07587794604168402	0.27618930368855954	0.05922618450117133	0.032627845407049605	0.030408651807156253	0.013395849568577261	0.0	0.042174282109651434	0.23638191684170182	1.0	0.2444629801082757
2270000	-117.32602900911093	-73.98590755107409	-43.34012145803684	-73.98590755107409	47.259634149434476	0.09563371030681649	0.4579312295211801	0.08206812472453476	0.20060110222811942	0.11239425185060475	0.0075670799930111846	0.030408651807156253	0.013395849568577261	0.0	0.025936766607480476	0.1957356569175802	1.0	0.17727744969240564
2280000	-117.13754385926396	-75.73997172215361	-41.39757213711034	-75.73997172215361	47.83120846019189	0.1351633933282046	0.4939191557632866	0.04608019848242825	0.20417521917972128	0.06929045187761479	0.0075670799930111846	0.030408651807156253	0.013395849568577261	0.0	0.017876296849194135	0.09006044173153757	1.0	0.05712370035219227
2290000	-125.42549821131533	-77.63276680392724	-47.792731407388096	-77.63276680392724	38.854548314931016	0.18608457547497842	0.2373115433931136	0.3026878108526012	0.15578049337356795	0.06676399553699429	0.0075670799930111846	0.030408651807156253	0.013395849568577261	0.0	0.026971059675039752	0.12179213106834719	1.0	0.13665610320522772
2300000	-120.32063898756799	-80.662318833457	-39.658320154110996	-80.662318833457	43.05677129850466	0.338255239377271	0.5023359803219792	0.03467294526229961	0.05644192777873647	0.007099853980492515	0.0075670799930111846	0.04023112371763289	0.013395849568577261	0.0	0.022938090066150628	0.25305344781492445	1.0	0.2876604171672174
2310000	-117.38099802128474	-76.61549825563795	-40.7654997656468	-76.61549825563795	41.870311379652456	0.04621697589893485	0.5169041420855581	0.08553839756852137	0.2356152950645551	0.05698385222143956	0.0075670799930111846	0.037778407599402736	0.013395849568577261	0.0	0.03497750259989977	0.2510113216652387	1.0	0.20375459871316076
2320000	-124.21446602424335	-81.54013505011693	-42.67433097412642	-81.54013505011693	45.07266731573201	0.12949667091871375	0.627363349713599	0.08553839756852137	0.027203670141514855	0.05698385222143956	0.0075670799930111846	0.037778407599402736	0.028068571843797727	0.0	0.04557121305357943	0.09104813809529208	1.0	0.07131100029892758
2330000	-122.56411194807274	-77.84438410978255	-44.71972783829018	-77.84438410978255	44.02585420184637	0.22612955273046054	0.4848016964938318	0.09120724273670619	0.027203670141514855	0.060504922587900765	0.05349585140103155	0.037778407599402736	0.01887865630915172	0.0	0.03249933365625932	0.14264508122529707	1.0	0.10734068147709523
2340000	-114.72428222281809	-77.42465263112122	-37.29962959169687	-77.42465263112122	44.327922933278	0.1649992913237932	0.5912224216632604	0.01818503357358861	0.049607931587902526	0.09459550166377927	0.024732756279121686	0.037778407599402736	0.01887865630915172	0.0	0.030520238772333785	0.22281268326454792	1.0	0.20648880368875117
2350000	-116.50048947985263	-75.47853687600907	-41.02195260384355	-75.47853687600907	45.7260337954792	0.1649992913237932	0.563220695218296	0.05302806137312181	0.0427666302333338	0.09459550166377927	0.024732756279121686	0.037778407599402736	0.01887865630915172	0.0	0.0374429907948182	0.2069283020492697	1.0	0.18062190396091543
2360000	-122.32992179405645	-78.06211802752966	-44.26780376652679	-78.06211802752966	41.25622315239271	0.08138228582502847	0.563220695218296	0.03918062762952725	0.0783147169816846	0.0599394856635912	0.014099812346782158	0.04588257633996541	0.11797979999512513	0.0	0.024426248987854705	0.11375690918760872	1.0	0.0950375406931955
2370000	-120.19940861579953	-75.33506624300455	-44.86434237279498	-75.33506624300455	49.166774081010296	0.08138228582502847	0.563220695218296	0.03918062762952725	0.0783147169816846	0.0599394856635912	0.014099812346782158	0.04588257633996541	0.11797979999512513	0.0	0.019265760230598488	0.07160933525071811	1.0	0.017906140051159664
2380000	-113.75975113296009	-74.21914613130483	-39.540605001655265	-74.21914613130483	45.312848759649086	0.11309256283603358	0.5667782721357201	0.03918062762952725	0.055558762541875	0.0599394856635912	0.014099812346782158	0.12424690725672306	0.027103569589747856	0.0	0.028242813945864472	0.24413804482044388	1.0	0.2626124584760987
2390000	-119.13894923097197	-76.98823433494668	-42.150714896025285	-76.98823433494668	48.0749171855258	0.17021521117192565	0.5273997692845122	0.03918062762952725	0.055558762541875	0.17390723160875332	0.014099812346782158	0.010279161311560953	0.009359424105063734	0.0	0.033629618109428695	0.3418355134051547	1.0	0.33450742156488045
2400000	-116.14067503947237	-74.92630699337948	-41.21436804609288	-74.92630699337948	40.194719043455414	0.12729364678316657	0.47840593767956774	0.04901921805326155	0.055558762541875	0.17390723160875332	0.004261221923047856	0.05927299291650534	0.05228098849382281	0.0	0.03315305184074805	0.2512167574150678	1.0	0.21923515748133948
2410000	-123.61655566495534	-77.30115403206517	-46.31540163289017	-77.30115403206517	42.08763144062666	0.12729364678316657	0.5279001824603939	0.04901921805326155	0.055558762541875	0.07836561118941732	0.05030859756155762	0.05927299291650534	0.05228098849382281	0.0	0.03328981658173552	0.15995174302427925	1.0	0.18730499305893944
2420000	-122.27029647447358	-73.29494472424919	-48.97535175022439	-73.29494472424919	49.11729574143078	0.13181821536240215	0.4481006597832649	0.14145027977156466	0.055558762541875	0.07384104261018173	0.05030859756155762	0.04664145387533131	0.05228098849382281	0.0	0.021487677104125018	0.0834113691156464	1.0	0.06771330853232725
2430000	-119.1298629558195	-75.02307453781957	-44.10678841799994	-75.02307453781957	46.598386194660335	0.11453460393053944	0.4636456161468434	0.15227666587171643	0.055558762541875	0.013167473810128543	0.02978754021731575	0.0946784941638999	0.07635084331768172	0.0	0.021632725454671486	0.3892661698303009	1.0	0.4058251894235475
2440000	-114.74352476341457	-73.27406972092064	-41.469455042493934	-73.27406972092064	42.963633505143385	0.12180920928365957	0.46917937759995415	0.12011858318137056	0.0959260993249727	0.03224575250409767	0.02978754021731575	0.0946784941638999	0.036254943724729836	0.0	0.02613647115888961	0.2368705488037158	1.0	0.19551669566314997
2450000	-116.76282686996271	-73.2111840946628	-43.551642775299904	-73.2111840946628	41.88390083255214	0.27342152684067955	0.31756706004293417	0.12667521099126625	0.06637968728792978	0.03968639644493234	0.045336680503628324	0.0946784941638999	0.036254943724729836	0.0	0.038443937646234154	0.2805175339560928	1.0	0.2637271183828904
2460000	-117.87556425839703	-72.81973227696771	-45.05583198142932	-72.81973227696771	45.270031990995676	0.27342152684067955	0.31757753503111363	0.12667521099126625	0.06637968728792978	0.03968639644493234	0.045336680503628324	0.0946680191757204	0.036254943724729836	0.0	0.02289535194759326	0.10656230782962114	1.0	0.08147907472744707
2470000	-117.89958151310127	-72.62712019748028	-45.27246131562099	-72.62712019748028	43.196593762209204	0.15948264697619355	0.31553713945482387	0.07938989074245861	0.07384551028177148	0.19746506164568492	0.045336680503628324	0.054774682956261055	0.07416838743917838	0.0	0.027492047700051273	0.16097760000352265	1.0	0.15732563322934345
2480000	-123.2719383998581	-77.3129077571275	-45.959030642730596	-77.3129077571275	41.59282560914435	0.12051201462588931	0.5610542926002529	0.10080966791305343	0.01603515683458892	0.03254289507691899	0.04479265655448525	0.05531870690540413	0.0689346094894073	0.0	0.025658987658470914	0.15151436003231442	1.0	0.1206696390894449
2490000	-121.53856969782007	-78.53890940135734	-42.999660296462714	-78.53890940135734	50.27569305981629	0.08407959021552869	0.6414211476327696	0.10080966791305343	0.01603515683458892	0.03254289507691899	0.020413917844887566	0.05531870690540413	0.04937891757684886	0.0	0.03509869124838813	0.0747636493422283	1.0	0.05356996565380533
2500000	-121.53505528005319	-73.63367810861968	-47.90137717143351	-73.63367810861968	47.642027372803526	0.11371262153244222	0.5050881872668113	0.06485819020380776	0.022353603226921058	0.10121849114622004	0.08033548706559031	0.06305450198135867	0.04937891757684886	0.0	0.02374712875664687	0.07809085445567142	1.0	0.012400707124013493
2510000	-119.26712824450011	-74.54314711267068	-44.72398113182943	-74.54314711267068	45.55164233439075	0.0505478781605528	0.3868333788588637	0.11821929627161461	0.13179179336840371	0.10121849114622004	0.054396272304235244	0.06809102812227337	0.08890186176783668	0.0	0.018129540171500758	0.2170107703194082	1.0	0.20207708827064133
2520000	-119.7509384584678	-73.6688001691737	-46.0821382892941	-73.6688001691737	47.1678503026308	0.08260968035642124	0.4516098365406357	0.15838278819567247	0.03558820946439993	0.04211324867956605	0.04395180771757455	0.09684256727789357	0.08890186176783668	0.0	0.026598788748065448	0.10786675132670619	1.0	0.09518268400888338
2530000	-118.76348165651564	-74.01152184763667	-44.75195980887896	-74.01152184763667	44.1554722063275	0.08260968035642124	0.4516098365406357	0.1088482743406837	0.08183134662004561	0.02021181469831911	0.061379588640335915	0.10460759703572226	0.08890186176783668	0.0	0.037236443519934645	0.2010263282333916	1.0	0.13295523418857758
2540000	-120.95402011563749	-78.25635991447415	-42.69766020116334	-78.25635991447415	50.413265204456096	0.10631144992521514	0.4516098365406357	0.1088482743406837	0.18935200447241435	0.02021181469831911	0.010456156771794511	0.1076991610339838	0.005511302216953909	0.0	0.030193777640186187	0.16989625548421103	1.0	0.1558413002553202
2550000	-118.58726577300386	-77.63020977549053	-40.957055997513336	-77.63020977549053	41.39183496160457	0.06618202628109646	0.6193637791017788	0.13730621526292802	0.10293952286530972	0.013416415699620324	0.017251555770493296	0.03802918280181972	0.005511302216953909	0.0	0.02708473770188322	0.27468489652917555	1.0	0.2665689081947265
2560000	-119.08235604405866	-73.89516737270372	-45.18718867135494	-73.89516737270372	46.86803033188567	0.20375104521980358	0.3226383788274545	0.13730621526292802	0.1055278268191654	0.08599317428411951	0.0045049650555950005	0.0762463347802043	0.0640320597507299	0.0	0.02673255278257528	0.18582989126598107	1.0	0.1448282773513396
2570000	-122.4403988933395	-73.58273292555714	-48.85766596778236	-73.58273292555714	46.73916290116378	0.16364270150038665	0.2753994638500816	0.10210583447886991	0.242645566208868	0.07142307437526481	0.03745480997113072	0.0762463347802043	0.031082214835194175	0.0	0.024182336617395175	0.09723650927231269	1.0	0.06779862260327625
2580000	-122.3000990787901	-73.99779632896467	-48.30230274982543	-73.99779632896467	43.3114367515272	0.2194191300704825	0.15528204748670724	0.10210583447886991	0.08886178691110602	0.2768432057016864	0.06805097513252438	0.026608935897038187	0.06282808432158551	0.0	0.028741173055141976	0.11216557145018138	1.0	0.09071222389528155
2590000	-123.06748024558141	-74.60618243538445	-48.46129781019696	-74.60618243538445	36.41934503733486	0.20407872327858267	0.15528204748670724	0.11269945604910685	0.09564946579729305	0.2873812410256083	0.06805097513252438	0.026608935897038187	0.050249155333139464	0.0	0.03052491933679024	0.06291650373989437	1.0	0.058198360788862896
2600000	-118.2255916574757	-75.38674591310264	-42.83884574437306	-75.38674591310264	40.73584509975231	0.2593304405557237	0.18933905923413785	0.2706923097543884	0.09087988304858127	0.09631651863805649	0.03399396338509377	0.026608935897038187	0.03283888948698052	0.0	0.03889593860561278	0.5258302972630559	1.0	0.5788849638760951
2610000	-119.01051584573565	-74.0347150621754	-44.97580078356025	-74.0347150621754	47.77003701970848	0.08203620524673423	0.3669170156791247	0.21879921736845895	0.13773694133935654	0.09631651863805649	0.03399396338509377	0.03136124885619497	0.03283888948698052	0.0	0.026759596396737976	0.5914977945613639	1.0	0.6274472930789794
2620000	-121.36533630865985	-74.1416415936764	-47.22369471498345	-74.1416415936764	45.382274956867285	0.17610366395668856	0.28599113413535415	0.16530925257371157	0.14302459252913405	0.03429416321163567	0.07434235101365738	0.03136124885619497	0.08957359372362383	0.0	0.028316815626332394	0.2788910078037824	1.0	0.312510018099654
2630000	-123.16644076298996	-74.3068606658029	-48.859580097187056	-74.3068606658029	45.1511988105719	0.32453837554049847	0.2007156896553191	0.04923354616538847	0.10490338524823659	0.11956960769167072	0.12801337300226	0.03136124885619497	0.04166477384043191	0.0	0.032853121773001114	0.0728214427620865	1.0	0.05506691949548343
2640000	-121.54229465015743	-76.85739798478079	-44.684896665376634	-76.85739798478079	43.63148251535712	0.054589671809129825	0.47066439338668775	0.15893465073590454	0.10490338524823659	0.009868503121154636	0.12801337300226	0.03136124885619497	0.04166477384043191	0.0	0.03454277625688794	0.227029306262838	1.0	0.241145290626574
2650000	-117.49197657952323	-72.60560685425646	-44.88636972526675	-72.60560685425646	40.33760477759206	0.05284510047045106	0.47066439338668775	0.17405900814186198	0.10490338524823659	0.08089058785236505	0.04186693086509216	0.03136124885619497	0.04340934517911067	0.0	0.03409781905505434	0.297289673818231	1.0	0.3396588943004703
2660000	-117.02681386535079	-75.31524780274634	-41.711566062604454	-75.31524780274634	43.983509796483226	0.05284510047045106	0.3966171772566217	0.2746015666926009	0.04925316224840924	0.06906521932610829	0.08452873656681531	0.02528076959481715	0.04780826784417655	0.0	0.026741369057137334	0.19737568276144601	1.0	0.17013193275585028
2670000	-119.33110816337046	-76.69577119464154	-42.635336968728915	-76.69577119464154	41.553989775781666	0.05284510047045106	0.3966171772566217	0.2746015666926009	0.03318718413328629	0.06906521932610829	0.08452873656681531	0.02528076959481715	0.0638742459592995	0.0	0.03199436372735358	0.12381719230490686	1.0	0.0880131686223369
2680000	-117.68764384783418	-73.88628641989872	-43.80135742793546	-73.88628641989872	42.74875560075212	0.05827221750756659	0.4643014464443656	0.15172555613257155	0.068977582483998	0.12642754936570644	0.08452873656681531	0.018909554137562026	0.026857357361414654	0.0	0.030681276246259097	0.12554623546540972	1.0	0.11838757775440163
2690000	-119.25537022285316	-75.53327202608976	-43.7220981967634	-75.53327202608976	43.57856803086449	0.034688345752344966	0.4643014464443656	0.14218870059846886	0.059941235049811005	0.15242508798043075	0.013221595582036727	0.054865835333293214	0.07836775325924904	0.0	0.030453364302522174	0.17494399977125388	1.0	0.19161264954840604
2700000	-119.86704851276428	-77.14186318612188	-42.72518532664241	-77.14186318612188	39.4937780162784	0.034688345752344966	0.40930260748456704	0.08941187846912717	0.11494007400960957	0.15242508798043075	0.017050846723302225	0.16989985229798021	0.012281307282638237	0.0	0.042549874857169406	0.2208166890409661	1.0	0.25510665470714045
2710000	-121.73545909185569	-73.66152273065747	-48.073936361198214	-73.66152273065747	42.354749165114136	0.15502399956952523	0.42958433827849213	0.0899727072135516	0.11494007400960957	0.03198991601117719	0.08912913314117157	0.04464230380493295	0.04471752797153991	0.0	0.03811806255182994	0.2495986251879187	1.0	0.2605445080004479
2720000	-114.94286621415947	-72.02743360978414	-42.91543260437533	-72.02743360978414	46.51391155207697	0.14532412132447947	0.41776602811317776	0.16562827863545504	0.09415617367253379	0.041689794256222955	0.021503859460390656	0.06921421656620051	0.04471752797153991	0.0	0.0215978768894594	0.270317490512125	1.0	0.2745656837504233
2730000	-119.03787942212875	-75.24875869567882	-43.78912072644993	-75.24875869567882	41.32922321450285	0.1112406700465429	0.379693372781159	0.16562827863545504	0.12823962495047037	0.07976244958824173	0.05997106943407298	0.030747006592518188	0.04471752797153991	0.0	0.05218845682730644	0.12183147904611955	1.0	0.1014736315619582
2740000	-122.08367701271533	-74.04335344624968	-48.04032356646565	-74.04335344624968	46.99119371163227	0.20325613979038243	0.3973076089127143	0.1963877223480699	0.0428303113798349	0.03522133339399871	0.0671465857424971	0.013132770460962857	0.04471752797153991	0.0	0.017086272891944657	0.14173598660037454	1.0	0.09077972623486494
2750000	-123.4342882497298	-75.91887800502097	-47.51541024470883	-75.91887800502097	48.82303735492283	0.12528002917278597	0.4338884169380684	0.1963877223480699	0.0428303113798349	0.02697650829479771	0.03165823140223457	0.01664262304483572	0.12633615741937299	0.0	0.028708470794391053	0.21168534098079966	1.0	0.21274499525219398
2760000	-120.64301860743751	-76.90054196814708	-43.74247663929043	-76.90054196814708	42.56978384419417	0.1447174858748742	0.3431934589416001	0.24570588666894247	0.0428303113798349	0.02697650829479771	0.011079670644169374	0.13111195472304416	0.054384723472737276	0.0	0.029711461620729563	0.281296768577934	1.0	0.2925377487766909
2770000	-125.1697095922957	-75.27280371879134	-49.896905873504366	-75.27280371879134	46.25465001881235	0.1447174858748742	0.2305564648804116	0.12981905628417714	0.17259464267331448	0.03294753554415247	0.21854420589189824	0.016435885378434743	0.054384723472737276	0.0	0.025318954483421478	0.1249003436746654	1.0	0.06763836239183485
2780000	-127.03947071189641	-77.06967865313004	-49.96979205876637	-77.06967865313004	45.496615107557126	0.12939959717531432	0.27614006323838286	0.04462529317000036	0.16851918984628167	0.037022988371185284	0.27347225934766367	0.016435885378434743	0.054384723472737276	0.0	0.0291224481584395	0.1087289086109603	1.0	0.09292704322896368
2790000	-120.02401870048678	-76.34139514873966	-43.68262355174711	-76.34139514873966	48.06305355511528	0.05895575722817862	0.49725016355770146	0.1148636591638667	0.16851918984628167	0.037022988371185284	0.018843542877004252	0.01816792441188852	0.08637677454389367	0.0	0.028624592023781207	0.11075601430747298	1.0	0.11847922960147397
2800000	-115.82529869802269	-75.67963574975846	-40.14566294826424	-75.67963574975846	42.99529538502589	0.05895575722817862	0.5678653610225477	0.12278475880583892	0.02642065823223988	0.10058522287840868	0.018843542877004252	0.01816792441188852	0.08637677454389367	0.0	0.020877846134740398	0.23976822517003482	1.0	0.1943724403030966
