#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="FixedTreeModel.t:tree" spec="fixedtreeanalysis.evolution.tree.FixedTreeDistribution">
#            <tree IsLabelledNewick="true" adjustTipHeights="false" id="Tree.t:tree" newick="((cell5:0.0010000000474974513,(cell6:0.0010000000474974513,(cell14:0.0010000000474974513,(cell18:0.0010000000474974513,cell19:0.0010000000474974513):0.0010000000474974513):0.0010000000474974513):0.0010000000474974513):0.0010000000474974513,(cell8:0.0010000000474974513,(cell11:0.0010000000474974513,(cell13:0.0010000000474974513,(cell16:0.0010000000474974513,cell17:0.0010000000474974513):0.0010000000474974513):0.0010000000474974513):0.0010000000474974513):0.0010000000474974513):0.0" spec="fixedtreeanalysis.evolution.tree.FixedTree">
#                <taxonset id="TaxonSet.1" spec="beast.base.evolution.alignment.TaxonSet">
#                    <taxon id="cell11" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell13" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell14" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell16" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell17" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell18" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell19" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell5" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell6" spec="beast.base.evolution.alignment.Taxon"/>
#                    <taxon id="cell8" spec="beast.base.evolution.alignment.Taxon"/>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="geoclockPrior.c:geo" name="distribution">
#            <parameter id="traitClockRate.c:geo" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="relativeGeoRatesPrior.s:geo" name="distribution">
#            <parameter dimension="3" id="relativeGeoRates.s:geo" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="nonZeroRatePrior.s:geo" name="distribution">
#            <x id="nonZeroRates.s:geo" spec="beast.base.evolution.Sum">
#                <arg dimension="3" id="rateIndicator.s:geo" spec="beast.base.inference.parameter.BooleanParameter">true</arg>
#            </x>
#            <distr id="Poisson.0" offset="2.0" spec="beast.base.inference.distribution.Poisson">
#                <parameter estimate="false" id="RealParameter.10" name="lambda" spec="beast.base.inference.parameter.RealParameter">0.693</parameter>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@ten_samples_true" id="treeLikelihood.ten_samples_true" spec="fixedtreeanalysis.evolution.likelihood.FixedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="FixedSiteModel.s:ten_samples_true" spec="fixedtreeanalysis.evolution.sitemodel.FixedSiteModel">
#                <parameter estimate="false" id="RealParameter.0" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <substModel id="JC69.s:ten_samples_true" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="FixedClock.c:ten_samples_true" spec="fixedtreeanalysis.evolution.branchratemodel.FixedClockModel">
#                <parameter estimate="false" id="RealParameter.3" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="traitedtreeLikelihood.geo" spec="beastclassic.evolution.likelihood.AncestralStateTreeLikelihood" tag="location" tree="@Tree.t:tree">
#            <data id="geo" spec="beastclassic.evolution.alignment.AlignmentFromTrait">
#                <traitSet id="traitSet.geo" spec="beast.base.evolution.tree.TraitSet" taxa="@TaxonSet.1" traitname="discrete">cell11=t1,
#cell13=t1,
#cell14=t3,
#cell16=t1,
#cell17=t1,
#cell18=t1,
#cell19=t1,
#cell5=t2,
#cell6=t2,
#cell8=t1</traitSet>
#                <userDataType codeMap="t1=0,t2=1,t3=2,? = 0 1 2 " codelength="-1" id="traitDataType.geo" spec="beast.base.evolution.datatype.UserDataType" states="3"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:geo" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:geo" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:geo" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:geo" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:geo" rateIndicator="@rateIndicator.s:geo" rates="@relativeGeoRates.s:geo" spec="beastclassic.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:geo" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="3" id="traitfrequencies.s:geo" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.3333333333333333</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:geo" id="StrictClockModel.c:geo" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	rateIndicator.1	rateIndicator.2	rateIndicator.3	relativeGeoRates.1	relativeGeoRates.2	relativeGeoRates.3	traitClockRate	geoSubstModelLogger.relGeoRate_t1_t2	geoSubstModelLogger.relGeoRate_t1_t3	geoSubstModelLogger.relGeoRate_t2_t3
0	-32.932340514857735	-21.969293953619545	-10.963046561238189	0.0	1	1	1	0.9977133136658655	0.9960644555212593	0.9944568715959952	1.0	0.9977133136658655	0.9960644555212593	0.9944568715959952
1000	-25.470464357022436	-9.34824669055551	-16.122217666466927	0.0	1	1	1	1.046711067653179	1.100971808162141	1.0269895094671893	127.83599052772182	1.046711067653179	1.100971808162141	1.0269895094671893
2000	-25.887963487902006	-8.83345321171984	-17.054510276182164	0.0	1	0	1	0.8982661319695107	1.1633732086571413	1.1574707224016652	356.8566753003284	0.8982661319695107	0.0	1.1574707224016652
3000	-25.48122202194335	-9.601046882502482	-15.880175139440867	0.0	1	0	1	0.9106731627101053	1.3316548444307732	1.227783358860886	109.72231554755714	0.9106731627101053	0.0	1.227783358860886
4000	-27.62656625851601	-11.856742718716891	-15.76982353979912	0.0	0	1	1	0.8844843042214566	1.3998914108713252	1.3569313348920529	84.86062731261865	0.0	1.3998914108713252	1.3569313348920529
5000	-25.387873383014792	-8.952609742966883	-16.435263640047907	0.0	1	0	1	0.7936771228099216	1.2649376289904717	1.2787142636723805	199.63812710075993	0.7936771228099216	0.0	1.2787142636723805
6000	-27.111328907329494	-9.4482162289929	-17.663112678336592	0.0	1	1	1	0.8589361492973776	1.3456799140543567	1.0488410309443936	414.5873233324419	0.8589361492973776	1.3456799140543567	1.0488410309443936
7000	-25.82346963981825	-10.522966109905997	-15.300503529912254	0.0	1	1	1	0.9510670715230093	1.24359755144474	0.8941215245246664	65.1646858302359	0.9510670715230093	1.24359755144474	0.8941215245246664
8000	-25.634131305407315	-9.153521892497794	-16.48060941290952	0.0	1	1	1	0.8224789440705804	1.2405675118070894	0.8278644078392251	221.38468520712678	0.8224789440705804	1.2405675118070894	0.8278644078392251
9000	-26.62743092054098	-9.34947107691812	-17.277959843622863	0.0	1	1	1	0.8225229387905157	1.48900528735562	0.8880225369543432	325.3820695838123	0.8225229387905157	1.48900528735562	0.8880225369543432
10000	-25.967547903691937	-9.524258522608495	-16.443289381083442	0.0	1	1	1	0.7752590300474381	1.571257396259093	1.027519453532945	142.32020144613116	0.7752590300474381	1.571257396259093	1.027519453532945
11000	-25.430622656969845	-9.786346156820967	-15.64427650014888	0.0	1	0	1	0.7542105380869413	1.6421051231946087	0.9740908555803944	96.96876944182584	0.7542105380869413	0.0	0.9740908555803944
12000	-27.297108878163314	-10.403754334976439	-16.893354543186877	0.0	1	1	0	0.6845240781719488	1.7055870195225584	0.9533114645387373	287.4516662626745	0.6845240781719488	1.7055870195225584	0.0
13000	-25.85842133582567	-8.897462468360722	-16.96095886746495	0.0	1	0	1	0.663154482585745	1.4980445761413381	0.8176358378637292	397.024169125674	0.663154482585745	0.0	0.8176358378637292
14000	-25.830905107946275	-9.738499017269397	-16.092406090676878	0.0	1	1	1	0.7134453871664929	1.5493096454946231	0.9169880476574164	123.93263954722546	0.7134453871664929	1.5493096454946231	0.9169880476574164
15000	-26.213139448347917	-10.014282280687915	-16.19885716766	0.0	0	1	1	0.7921483392162827	1.352492647126702	0.9335865158889937	203.44799851699833	0.0	1.352492647126702	0.9335865158889937
16000	-24.75813623992341	-8.919893386428022	-15.83824285349539	0.0	1	0	1	0.6719750308648998	1.2720866261936101	0.8172693706654719	196.16220967665942	0.6719750308648998	0.0	0.8172693706654719
17000	-25.528790885736523	-9.379746532190758	-16.149044353545765	0.0	1	1	1	0.7176067440116788	1.3347956304443966	0.911574754461179	157.41684580812142	0.7176067440116788	1.3347956304443966	0.911574754461179
18000	-25.616663278711748	-9.871527956066256	-15.745135322645492	0.0	1	1	0	0.7613779846438892	1.203928899853699	0.891465592587636	167.20067312345464	0.7613779846438892	1.203928899853699	0.0
19000	-25.36615014125023	-9.884350551927925	-15.481799589322305	0.0	1	1	1	0.6987328361850492	1.2009231678157868	0.8916818115159502	101.47335895557177	0.6987328361850492	1.2009231678157868	0.8916818115159502
20000	-26.85004152425916	-9.672452654570401	-17.17758886968876	0.0	1	1	1	0.7063403808606862	1.0645832642779425	0.7957697464513258	476.5911729891686	0.7063403808606862	1.0645832642779425	0.7957697464513258
21000	-25.180336452018217	-10.102635166109431	-15.077701285908788	0.0	1	1	1	0.5743500785634987	1.0584286577892048	0.8686716286332187	91.42588500483198	0.5743500785634987	1.0584286577892048	0.8686716286332187
22000	-25.257948680056746	-10.052955241840754	-15.204993438215991	0.0	1	1	1	0.5377264665280279	1.0658329725540119	0.9622845612620725	96.8409230768941	0.5377264665280279	1.0658329725540119	0.9622845612620725
23000	-26.23936431742218	-9.21680687617047	-17.02255744125171	0.0	1	0	1	0.48030859700621625	1.0523223744662555	0.7292830135205968	663.1111440258206	0.48030859700621625	0.0	0.7292830135205968
24000	-25.364747721352323	-9.113247277342719	-16.251500444009604	0.0	1	1	1	0.5255365712386265	0.9820856871852379	0.827221430138805	287.4515533559865	0.5255365712386265	0.9820856871852379	0.827221430138805
25000	-25.14650757524074	-9.33642870933283	-15.810078865907911	0.0	0	1	1	0.4596706717987179	0.8822825358134806	0.7871573971446627	317.9015665552688	0.0	0.8822825358134806	0.7871573971446627
26000	-25.157221331370064	-9.515368543152109	-15.641852788217955	0.0	0	1	1	0.46573669681017105	0.909966730376917	0.6757335348858253	296.6085025528425	0.0	0.909966730376917	0.6757335348858253
27000	-24.89407674162739	-10.768804126463989	-14.125272615163402	0.0	1	1	0	0.4727508772720806	0.985344189515773	0.6718573496062994	75.00439486024632	0.4727508772720806	0.985344189515773	0.0
28000	-23.919464737813932	-9.09755416889015	-14.82191056892378	0.0	1	0	1	0.4736779934552097	0.891436270910765	0.6172862440168199	160.32121331481397	0.4736779934552097	0.0	0.6172862440168199
29000	-29.264716461670645	-9.99609666606401	-19.268619795606632	0.0	1	1	1	4.81132877277897	1.7538944440628739	0.284294487601287	79.08884916250956	4.81132877277897	1.7538944440628739	0.284294487601287
30000	-24.267173928495808	-8.783086567417223	-15.484087361078585	0.0	1	1	1	0.4239169761724395	0.36918389950072567	0.9710137404927582	246.06612482871435	0.4239169761724395	0.36918389950072567	0.9710137404927582
31000	-25.716533326338897	-8.690514139013102	-17.026019187325797	0.0	0	1	1	0.6873984654634333	0.16562026610600747	1.1078702894380787	791.1851042542513	0.0	0.16562026610600747	1.1078702894380787
32000	-29.22764092816937	-10.44074720293365	-18.78689372523572	0.0	1	1	1	0.6105750215395536	1.068052787822404	1.2850628030305709	974.4252402211337	0.6105750215395536	1.068052787822404	1.2850628030305709
